title,rank,date,artist,url,region,chart,trend,streams
Notion,1,2021-10-12,The Rare Occasions,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida,United States,viral50,MOVE_UP,
Meet Me At Our Spot,1,2021-09-11,"THE ANXIETY, WILLOW, Tyler Cole",https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,United States,viral50,SAME_POSITION,
Notion,1,2021-10-13,The Rare Occasions,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida,United States,viral50,SAME_POSITION,
Waterfall,1,2017-03-15,"Stargate, P!nk, Sia",https://open.spotify.com/track/7pYFPMeK0TnaTGdS6qOtEr,United States,viral50,SAME_POSITION,
Meet Me At Our Spot,1,2021-09-12,"THE ANXIETY, WILLOW, Tyler Cole",https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,United States,viral50,SAME_POSITION,
Waterfall,1,2017-03-16,"Stargate, P!nk, Sia",https://open.spotify.com/track/7pYFPMeK0TnaTGdS6qOtEr,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-22,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,NEW_ENTRY,
Notion,1,2021-10-14,The Rare Occasions,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida,United States,viral50,SAME_POSITION,
rockstar,1,2017-12-31,"Post Malone, 21 Savage",https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,United States,top200,SAME_POSITION,1530210.0
Do It To It,1,2021-09-13,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,United States,viral50,NEW_ENTRY,
Chanel,1,2017-03-17,Frank Ocean,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh,United States,viral50,MOVE_UP,
Notion,1,2021-10-15,The Rare Occasions,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida,United States,viral50,SAME_POSITION,
Want,1,2017-03-18,Adam Counts,https://open.spotify.com/track/3gRUVcTrd56kSJGR8YMadI,United States,viral50,MOVE_UP,
Nuestra Canción,1,2021-11-01,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
Do It To It,1,2021-09-14,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-01,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-02,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-03,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-04,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-05,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-06,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-07,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
Diamond in the rough,1,2021-08-02,Arik Ancelin,https://open.spotify.com/track/54AtiA08i3sDfJYsBYZHPw,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-11-02,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-08,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
Notion,1,2021-10-16,The Rare Occasions,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida,United States,viral50,SAME_POSITION,
Meet Me At Our Spot,1,2021-09-15,"THE ANXIETY, WILLOW, Tyler Cole",https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,United States,viral50,MOVE_UP,
abcdefu,1,2021-12-09,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-10,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-11,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
abcdefu,1,2021-12-12,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,United States,viral50,SAME_POSITION,
Está Dañada,1,2021-10-17,Ivan Cornejo,https://open.spotify.com/track/6G2xXQRSZlEzYsUEb3uvuR,United States,viral50,MOVE_UP,
We Don't Talk About Bruno,1,2021-12-13,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,NEW_ENTRY,
Meet Me At Our Spot,1,2021-09-16,"THE ANXIETY, WILLOW, Tyler Cole",https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-11-03,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-14,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Want,1,2017-03-19,Adam Counts,https://open.spotify.com/track/3gRUVcTrd56kSJGR8YMadI,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-15,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-16,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-17,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-11-04,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-18,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-05,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,NEW_ENTRY,
see you later (ten years),1,2021-10-18,Jenna Raine,https://open.spotify.com/track/5elofKuRmgZmCVImWT6JtE,United States,viral50,NEW_ENTRY,
We Don't Talk About Bruno,1,2021-12-19,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-20,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Passionfruit,1,2017-03-20,Drake,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,United States,viral50,NEW_ENTRY,
We Don't Talk About Bruno,1,2021-12-21,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-22,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-23,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Passionfruit,1,2017-03-21,Drake,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-23,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
see you later (ten years),1,2021-10-19,Jenna Raine,https://open.spotify.com/track/5elofKuRmgZmCVImWT6JtE,United States,viral50,SAME_POSITION,
Meet Me At Our Spot,1,2021-09-17,"THE ANXIETY, WILLOW, Tyler Cole",https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,United States,viral50,SAME_POSITION,
Diamond in the rough,1,2021-08-03,Arik Ancelin,https://open.spotify.com/track/54AtiA08i3sDfJYsBYZHPw,United States,viral50,SAME_POSITION,
Passionfruit,1,2017-03-22,Drake,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-06,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-24,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
see you later (ten years),1,2021-10-20,Jenna Raine,https://open.spotify.com/track/5elofKuRmgZmCVImWT6JtE,United States,viral50,SAME_POSITION,
God's Plan,1,2018-01-29,Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,United States,top200,SAME_POSITION,3815066.0
Diamond in the rough,1,2021-08-04,Arik Ancelin,https://open.spotify.com/track/54AtiA08i3sDfJYsBYZHPw,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-18,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,MOVE_UP,
Hadal Ahbek,1,2021-01-24,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
TO THE MOON,1,2021-12-25,Jnr Choi,https://open.spotify.com/track/0hYFc3HSZHDaDzquLVRwBH,United States,viral50,NEW_ENTRY,
Paul Chomedey de Mainsoneuve,1,2021-11-07,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
see you later (ten years),1,2021-10-21,Jenna Raine,https://open.spotify.com/track/5elofKuRmgZmCVImWT6JtE,United States,viral50,SAME_POSITION,
Evermore,1,2017-03-23,Dan Stevens,https://open.spotify.com/track/3Idj4PFLLcQVqHGA1Ydytm,United States,viral50,MOVE_UP,
love nwantiti (ah ah ah),1,2021-09-19,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
TO THE MOON,1,2021-12-26,Jnr Choi,https://open.spotify.com/track/0hYFc3HSZHDaDzquLVRwBH,United States,viral50,SAME_POSITION,
see you later (ten years),1,2021-10-22,Jenna Raine,https://open.spotify.com/track/5elofKuRmgZmCVImWT6JtE,United States,viral50,SAME_POSITION,
Passionfruit,1,2017-03-24,Drake,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,United States,viral50,MOVE_UP,
We Don't Talk About Bruno,1,2021-12-27,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,MOVE_UP,
Paul Chomedey de Mainsoneuve,1,2021-11-08,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-25,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
see you later (ten years),1,2021-10-23,Jenna Raine,https://open.spotify.com/track/5elofKuRmgZmCVImWT6JtE,United States,viral50,SAME_POSITION,
Passionfruit,1,2017-03-25,Drake,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-05,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,MOVE_UP,
Evermore,1,2017-03-26,Dan Stevens,https://open.spotify.com/track/3Yn97I3qIj7Px0Bi4rkD2q,United States,viral50,MOVE_UP,
God's Plan,1,2018-01-30,Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,United States,top200,SAME_POSITION,3922267.0
Paul Chomedey de Mainsoneuve,1,2021-11-09,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
see you later (ten years),1,2021-10-24,Jenna Raine,https://open.spotify.com/track/5elofKuRmgZmCVImWT6JtE,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-26,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-06,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
The Heart Part 4,1,2017-03-27,Kendrick Lamar,https://open.spotify.com/track/1zayuwd1YLZsYDArkruHdL,United States,viral50,NEW_ENTRY,
love nwantiti (ah ah ah),1,2021-09-20,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-28,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-27,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
Go Go Power Rangers - End Titles,1,2017-03-28,"Haim Saban, Shuki Levy",https://open.spotify.com/track/1VWS04zCRLVLsngu3RZ7Ez,United States,viral50,NEW_ENTRY,
We Don't Talk About Bruno,1,2021-12-29,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-10,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-21,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-07,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-28,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
We Don't Talk About Bruno,1,2021-12-30,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-11,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-08,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-10-25,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,MOVE_UP,
We Don't Talk About Bruno,1,2021-12-31,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",https://open.spotify.com/track/52xJxFP6TqMuO4Yt0eOkMz,United States,viral50,SAME_POSITION,
The Heart Part 4,1,2017-03-29,Kendrick Lamar,https://open.spotify.com/track/41eiwHEX8iegmqmS2cf7oX,United States,viral50,MOVE_UP,
Hadal Ahbek,1,2021-01-29,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-09,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-12,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-30,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-22,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
The Heart Part 4,1,2017-03-30,Kendrick Lamar,https://open.spotify.com/track/41eiwHEX8iegmqmS2cf7oX,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-01-31,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-10-26,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-10,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
Drifters,1,2017-03-31,Evix,https://open.spotify.com/track/23XxnNwG7zQA2yESm4Pe2r,United States,viral50,MOVE_UP,
God's Plan,1,2018-01-31,Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,United States,top200,SAME_POSITION,3805533.0
FVN!,1,2021-08-11,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-23,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-24,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-13,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-10-27,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-10-28,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-25,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-14,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-12,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-10-29,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-26,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
I'm the One,1,2017-05-01,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,United States,viral50,NEW_ENTRY,
Paul Chomedey de Mainsoneuve,1,2021-11-15,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
Prom Night,1,2021-04-01,Riovaz,https://open.spotify.com/track/77OOBEhQnWEum2pokUnoMU,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-13,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-27,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-10-30,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-02-01,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
Моя голова винтом (My head is spinning like a screw),1,2021-03-01,kostromin,https://open.spotify.com/track/4KrhaZm4JRkNO4HRdLvJIG,United States,viral50,NEW_ENTRY,
Paul Chomedey de Mainsoneuve,1,2021-11-16,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-28,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
I'm the One,1,2017-05-02,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,United States,viral50,SAME_POSITION,
Моя голова винтом (My head is spinning like a screw),1,2021-03-02,kostromin,https://open.spotify.com/track/4KrhaZm4JRkNO4HRdLvJIG,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-02-02,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
Prom Night,1,2021-04-02,Riovaz,https://open.spotify.com/track/77OOBEhQnWEum2pokUnoMU,United States,viral50,SAME_POSITION,
FVN!,1,2021-08-14,LVL1,https://open.spotify.com/track/4lGOHDJr4PvUguwpMxjzlu,United States,viral50,SAME_POSITION,
Nuestra Canción,1,2021-10-31,"Monsieur Periné, Vicente Garcia",https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,United States,viral50,SAME_POSITION,
Paul Chomedey de Mainsoneuve,1,2021-11-17,"Young Ratoo, 2ratoo3",https://open.spotify.com/track/3aOPETAvb6kXr1gmexNKRs,United States,viral50,SAME_POSITION,
love nwantiti (ah ah ah),1,2021-09-29,CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,United States,viral50,SAME_POSITION,
Hadal Ahbek,1,2021-02-03,Issam Alnajjar,https://open.spotify.com/track/0ymn3NBfT1W2QW0d7U5kHS,United States,viral50,SAME_POSITION,
I'm the One,1,2017-05-03,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,United States,viral50,SAME_POSITION,
Tampa,1,2021-05-01,Cico P,https://open.spotify.com/track/5jc4Qcs98R4ZDku8ictuE3,United States,viral50,SAME_POSITION,
Prom Night,1,2021-04-03,Riovaz,https://open.spotify.com/track/77OOBEhQnWEum2pokUnoMU,United States,viral50,SAME_POSITION,
Моя голова винтом (My head is spinning like a screw),1,2021-03-03,kostromin,https://open.spotify.com/track/4KrhaZm4JRkNO4HRdLvJIG,United States,viral50,SAME_POSITION,
