streams,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,covid_period
1216555.0,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,4.0,1
2111252.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1471390.0,0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4.0,2
2072628.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1720875.0,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,4.0,1
1201874.0,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,4.0,1
2177057.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1724057.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
2085918.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1530581.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
2891382.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1638601.0,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,4.0,1
1106762.0,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,4.0,1
1421643.0,0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4.0,2
2179003.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
4068152.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2924219.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1743841.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
1702890.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1117096.0,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,4.0,1
1643255.0,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,4.0,1
3526246.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1184102.0,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,4.0,1
2158400.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
3031029.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1381087.0,0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4.0,2
1629596.0,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,4.0,1
1925053.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1748421.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
2880981.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1662621.0,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,4.0,1
2467493.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1175003.0,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,4.0,1
1925904.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2278487.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1671966.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
3337001.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1313626.0,0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4.0,2
1553110.0,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,4.0,1
2567635.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1207141.0,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,4.0,1
2414505.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
1887483.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
3394456.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1642330.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
2445696.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
2555638.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
3345119.0,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,4.0,2
1685047.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
3828478.0,0.767,0.671,9.0,-6.416,0.0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4.0,1
1603532.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2828304.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
2555715.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
3255141.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1438895.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2790873.0,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,4.0,2
1742050.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
3144482.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2805060.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
2338968.0,0.767,0.671,9.0,-6.416,0.0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4.0,1
1511950.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
1819746.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1480367.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2413562.0,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,4.0,2
2622781.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2551675.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
3172718.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1682903.0,0.767,0.671,9.0,-6.416,0.0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4.0,1
2466515.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1604006.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1838769.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2434566.0,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,4.0,2
1419538.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,2
2836597.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2011788.0,0.767,0.671,9.0,-6.416,0.0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4.0,1
2371415.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
2169733.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1805817.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2476167.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2018147.0,0.767,0.671,9.0,-6.416,0.0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4.0,1
1486814.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2361044.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1860880.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2338202.0,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,4.0,2
2781591.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2232097.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
1937789.0,0.767,0.671,9.0,-6.416,0.0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4.0,1
1464221.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2449060.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1524814.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
1967738.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
1805858.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2177421.0,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,4.0,2
1800700.0,0.767,0.671,9.0,-6.416,0.0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4.0,1
1532529.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2829933.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1686116.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
2416401.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1682397.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1508070.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2807818.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2383878.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1871363.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
1730443.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2792188.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2472069.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2840606.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1739172.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2342270.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2120057.0,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,4.0,2
2600181.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1734263.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2050936.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1489645.0,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0,2
2262595.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1735369.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2224447.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1786073.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2309469.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1737219.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2279760.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1555627.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2252021.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1638831.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2320603.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1683559.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2177612.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1381039.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1692371.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1945582.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1657332.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2060381.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1712370.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2135892.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
2128701.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1430239.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1817102.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
1449843.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1771797.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
1716471.0,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,1
1421707.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1801260.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1661637.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2137610.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1511374.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
2212322.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1574761.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1579970.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1572174.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1797247.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,1
1420085.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1539297.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1638192.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1483823.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1467399.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1313006.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1331428.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1333286.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1339620.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1307026.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1365357.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1312589.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1168373.0,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.085,4.0,1
1218307.0,0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,4.0,1
1238665.0,0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,4.0,1
1147906.0,0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,4.0,1
2008992.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
2097302.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
1946148.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
1757611.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
1733789.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
1831210.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
1807525.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
1786665.0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,4.0,2
1345296.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1580452.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1972304.0,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,4.0,2
996861.0,0.685,0.521,2.0,-8.285,1.0,0.0345,0.185,3.59e-06,0.111,0.578,115.885,4.0,2
1541487.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1083677.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
833042.0,0.685,0.521,2.0,-8.285,1.0,0.0345,0.185,3.59e-06,0.111,0.578,115.885,4.0,2
1342353.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1776551.0,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,4.0,2
1184448.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
1396423.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
979826.0,0.685,0.521,2.0,-8.285,1.0,0.0345,0.185,3.59e-06,0.111,0.578,115.885,4.0,2
1495884.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
1433125.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
994651.0,0.436,0.655,1.0,-8.37,0.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4.0,2
1393655.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
1033779.0,0.436,0.655,1.0,-8.37,0.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4.0,2
1316986.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1413792.0,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,4.0,2
1053103.0,0.436,0.655,1.0,-8.37,0.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4.0,2
1145905.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
1149538.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1476674.0,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,4.0,2
2730279.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1108113.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
1459381.0,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,4.0,2
1261012.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
3857054.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1267133.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1232985.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
5688246.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1426435.0,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,4.0,2
1112532.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
1229717.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
1111911.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,2
6145601.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1754735.0,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,4.0,2
3645354.0,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,2
5723851.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
2209417.0,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,2
1455697.0,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,4.0,2
5271136.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1620162.0,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,2
1223980.0,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,4.0,2
4971803.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
4100318.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1378659.0,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,4.0,2
3461560.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1694850.0,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,2
3503575.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
3501976.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1348332.0,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,4.0,2
2805107.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
3258808.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1531160.0,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,2
2093744.0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,2
3062305.0,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,2
1380866.0,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,2
1294152.0,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,4.0,2
